Video,Second,L_C,L_A,R_C,R_A
AAKTSE1,4.019622293282467e-15,151.0383828433861,-631.8776198,-131.9379451,247.4323305302438
AAKTSE1,3.4562088698153628e-15,106.1340821,-669.0480059,34.425615798640465,417.5807603617094
AAKTSE1,3.558929261123352e-15,85.53533682291989,-708.7706143,198.19028776451114,463.3969679709532
AAKTSE1,3.66164965243134e-15,104.10436936824274,-715.4687781,231.12273750816104,424.4720644690852
AAKTSE1,3.653347741276814e-15,171.0722908024536,-632.7036087,210.11629836292056,541.8638276338838
AAKTSE1,3.589534678891029e-15,161.68243445888749,-580.086217,190.52652588434762,579.2233685764606
AAKTSE1,3.608988343352132e-15,188.24924478198744,-577.785492,314.0611978502184,762.0962428523704
AAKTSE1,3.628442007813234e-15,184.61383288286532,-600.3281003,229.6636475938672,524.25911712828065
AAKTSE1,3.509117794196192e-15,186.62286542818822,-582.7118197,71.95720844862795,196.19532473752412
AAKTSE1,3.3897935805791493e-15,192.5796757512881,-564.6455392,108.1863248589438,421.8093101245453
AAKTSE1,3.714558576812169e-15,60.10315274105501,-510.4725919,176.04433015814854,660.7955177337889
AAKTSE1,3.595234363195127e-15,17.372185286377523,-508.6385336,-90.91766454,612.7372808985875
AAKTSE1,3.475910149578085e-15,7.930106720588796,-517.2155864,1.2970074232234636,836.5390440633864
AAKTSE1,3.3565859359610427e-15,13.159139265911683,-536.1526391,-79.35165394,497.80858500596327
AAKTSE1,3.681350932194063e-15,24.96150514,-574.9485808,138.83190691052272,480.1959037263177
AAKTSE1,3.56202671857702e-15,18.20053768988945,-713.790078,124.3088010986155,383.5498891133389
AAKTSE1,3.4427025049599788e-15,27.747348012989747,-658.1015752,-89.48208249,54.58831894480465
AAKTSE1,3.323378291342936e-15,31.037491669423254,-627.2630724,-115.3851883,107.30119322071448
AAKTSE1,3.204054077725893e-15,23.81207977030126,-637.1912363,-29.077183,186.50962305218002
AAKTSE1,3.972908283808977e-15,9.380001204512627,-616.5527335,88.03698391159566,96.73522460081742
AAKTSE1,2.9654056504918104e-15,-36.36207736,-610.0297863,113.43882759463848,272.8687049373339
AAKTSE1,2.846081436874767e-15,-42.17082259,-635.2479502,-5.694278217,229.06157921324356
AAKTSE1,3.614935642957849e-15,-33.5873456,-676.8594474,-160.7296063,104.42445348915358
AAKTSE1,2.6074330096406826e-15,-45.21164639,-707.7120557,-232.7999848,246.26843887617483
AAKTSE1,3.376287215723765e-15,-25.9981694,-732.0157751,-289.8258179,410.7257575965292
AAKTSE1,2.3687845824065986e-15,-17.96469241,-769.7750501,-177.7678126,502.9952985
AAKTSE1,3.137638788489682e-15,-18.33677098,-800.8698807,-102.4686962,510.00706170390487
AAKTSE1,3.906492994572763e-15,23.042261567092115,-804.2713779,9.818198022404014,498.30326931314846
AAKTSE1,2.898990361255596e-15,139.23573855685908,-812.801764,-29.36824112,496.7794769223915
AAKTSE1,3.667844567338677e-15,132.37921554662597,-835.551039,-56.14468027,300.25235119830165
AAKTSE1,2.66034193402151e-15,150.2215814252818,-858.2292028,113.96999169779514,452.65966991865594
AAKTSE1,1.6528393007043437e-15,147.97505841504878,-883.1573667,2.1424414414441424,308.49032197234396
AAKTSE1,4.198050346187678e-15,144.66075762703764,-891.5544195,-12.39177548,291.7231962482544
AAKTSE1,3.1905477128705108e-15,348.5975679501375,-795.8936945,81.86845203985375,328.4349594130525
AAKTSE1,2.1830450795533445e-15,701.2810449399053,-545.4340806,144.43867956128057,154.1422781334074
AAKTSE1,2.9518992856364252e-15,795.8300774852272,-528.9500222,193.8277959715964,-7.358180924
AAKTSE1,1.9443966523192586e-15,720.7368878083273,-569.7326305,137.93357904857814,-5.656417759
AAKTSE1,4.4896076978025905e-15,596.4848092425391,-454.7452389,239.51380657000496,211.54423429447084
AAKTSE1,3.482105064485423e-15,684.5905084545279,-344.1645139,464.2595896469877,435.0526641259366
AAKTSE1,6.98245591768006e-16,778.7028743331838,-256.2293444,557.5942616128585,208.4433161796245
AAKTSE1,5.0198134766515876e-15,692.8652402118399,-482.0319527,447.0444891342853,-105.1438095
AAKTSE1,5.788667682734668e-15,509.9198283127172,-706.8456722,59.71804998904541,-124.2531575
AAKTSE1,3.0048082100172547e-15,351.97441641359546,-835.4405027,95.38161084380589,150.60860567402113
AAKTSE1,3.773662416100338e-15,168.7390045144733,-840.8108888,300.1973939207877,388.5692577277088
AAKTSE1,4.542516622183419e-15,107.0235926153513,-754.452386,188.51317699777047,381.78990978139666
AAKTSE1,1.7586571494660049e-15,101.61484738289622,-714.4372166,105.4700711858643,437.0838951684178
AAKTSE1,2.5275113555490855e-15,146.0783243726631,-677.6464915,20.336965373957057,436.8489916665501
AAKTSE1,3.2963655616321666e-15,131.4818013624304,-691.7957665,14.976081784272878,510.3307548
AAKTSE1,5.125060889147524e-16,137.84527835219686,-772.189486,65.48630930569963,390.0736291072591
AAKTSE1,1.281360294997833e-15,145.56875534196377,-880.6932054,114.68653682712645,374.4420589387247
AAKTSE1,2.0502145010809136e-15,124.30556566506392,-891.5235915,142.13120879299723,304.6171554368565
AAKTSE1,2.819068707164001e-15,77.31015376594155,-775.1761998,174.86588075886905,457.0644741572114
AAKTSE1,3.587922913247081e-15,25.629186311264426,-691.8554748,244.32721939140683,620.2940150997881
AAKTSE1,4.356777119330162e-15,-69.85844781,-592.7325276,156.48744691283358,333.8046671534759
AAKTSE1,1.572917646612748e-15,-202.6338597,-588.1384692,172.85545221203844,343.82420809605264
AAKTSE1,2.341771852695829e-15,-261.9217969,-594.3608755,245.60567973346522,449.43930459418533
AAKTSE1,3.1106260587789093e-15,-203.5169057,-637.9414637,79.74146281044699,317.2821788700953
AAKTSE1,3.87948026486199e-15,-198.8500954,-642.7618498,22.38946810965176,366.0794975904494
AAKTSE1,1.095620792144576e-15,-93.48995175,-653.7244581,175.4530289644116,559.7845941
AAKTSE1,1.8644749982276567e-15,7.966858572965958,-632.6315108,256.54881204139434,574.2441350311589
AAKTSE1,2.6333292043107437e-15,0.5936688960662693,-639.9030081,264.10015067393215,567.6392315292907
AAKTSE1,-1.51E-16,39.388257,-655.3167275,274.5114893,581.5354391385334
AAKTSE1,6.183239376764104e-16,91.88395620893336,-547.5004469,210.66949460567474,380.6805356366663
AAKTSE1,4.939891822559992e-15,127.87965542092249,-432.4641664,133.92861101599053,489.0178543570211
AAKTSE1,2.156032349842578e-15,219.96091018846718,-618.6534413,135.68994964852834,475.40850641070864
AAKTSE1,2.9248865559256588e-15,89.54994273379005,-511.0960497,-6.05982283,181.97249179772973
AAKTSE1,3.6937407620087394e-15,91.71119750133391,-565.3764358,-21.32181753,-33.50018948
AAKTSE1,9.098812892913257e-16,63.456896713323815,-325.2190441,-73.48714556,-307.9295374
AAKTSE1,1.6787354953744062e-15,5.354818147534722,-414.997208,8.259748623,47.46111462546018
AAKTSE1,2.447589701457487e-15,3.2282951373015933,-126.0809274,132.15108725566225,267.36510001248104
AAKTSE1,3.216443907540574e-15,-42.83267232,281.3742420520407,244.91687033264506,350.77797428839085
AAKTSE1,3.9852981136236545e-15,79.64524912,413.6905226186117,167.30709785407188,179.4964041198566
AAKTSE1,4.754152319706735e-15,207.57539277326927,217.32124762962763,76.75510315327568,108.50705617354444
AAKTSE1,5.523006525789816e-15,127.4910919852582,150.1886393,40.75533067470245,-275.2556251
AAKTSE1,6.291860731872897e-15,88.41456897502502,264.19491987388085,0.40222486279618686,-410.2116397
AAKTSE1,-4.47E-17,90.67693485368093,146.72008932934114,-41.81088095,-323.0609877
AAKTSE1,7.241417864380686e-16,-105.8562548,-268.6414079,-72.32843121,-238.0214467
AAKTSE1,1.4929959925211493e-15,-162.3205556,-577.7240162,29.122907427076587,-438.3019058
AAKTSE1,2.2618501986042304e-15,3.019588045203639,-589.0044023,85.66889252,-551.2717588
AAKTSE1,3.0307044046873106e-15,28.48306503497053,-586.6558995,100.27447358104118,-582.9128239
AAKTSE1,3.799558610770398e-15,44.396542024737414,-614.6296189,61.675812213579015,-573.8121718
AAKTSE1,4.568412816853478e-15,28.97113012561529,-603.3822273,18.032706401672783,-571.0359642
AAKTSE1,-1.77E-15,-21.966504,-558.2503911,-96.73595497,-639.1408677
AAKTSE1,-9.99E-16,-174.0641381,-326.6263328,-180.2723941,-729.2068823
AAKTSE1,-2.30E-16,-182.74955,51.29439220625969,-96.9332777,-778.6606747
AAKTSE1,5.384022835848119e-16,-158.556073,57.519561661719095,-87.9152724,-812.4444671
AAKTSE1,1.3072564896678924e-15,-312.5981516,116.26806445051295,-98.96282266,-853.3460373
AAKTSE1,2.076110695750973e-15,-294.4102302,168.2121227948619,-89.92481736,-860.843163
AAKTSE1,-4.26E-15,-252.7467532,6.181736694766357,13.908743496104321,-669.012511
AAKTSE1,-3.49E-15,-293.4332762,-221.8008716,65.42008212864206,-446.7874145
AAKTSE1,-2.72E-15,-134.7686881,-282.4157022,106.96586520562491,-411.5412069
AAKTSE1,5.151527520083309e-15,-120.0152111,-290.8694216,-45.50168505,-290.8405548
AAKTSE1,5.920381726166389e-15,-27.3117341,-306.6053633,-91.64367975,-276.4299028
AAKTSE1,6.6892359322494705e-15,58.19952066948498,-362.5057494,-148.16123,-191.5292507
AAKTSE1,3.526627807315612e-16,35.58521988,-390.2783577,-83.72100249,26.20584579912043
AAKTSE1,1.121516986814642e-15,40.008696871240744,-383.0398549,69.16366947942586,214.1564978528083
AAKTSE1,1.8903711928977225e-15,89.52550719,-163.2946854,-134.4327697,121.6727054620521
AAKTSE1,2.6592253989808032e-15,116.11565085077454,-30.33284932,-209.2203199,-270.1733092
AAKTSE1,3.428079605063884e-15,127.15912784054146,528.6678756938118,-285.0423146,-405.5759904
AAKTSE1,4.196933811146965e-15,221.11704927475233,424.4497118159388,-274.3443093,-392.1642273
AAKTSE1,4.965788017230045e-15,160.79608182007522,203.9226590491762,-186.8307485,-378.3469085
AAKTSE1,-1.37E-15,-50.81266341,608.9778285046367,-147.2771876,-402.0995898
AAKTSE1,-6.02E-16,-37.50251976,604.7485535156521,-76.47140454,-441.5533822
AAKTSE1,1.6692327787829799e-16,29.877623900486906,648.7248340822235,43.31882298417324,-429.7527302
AAKTSE1,9.357774839613789e-16,30.899181698334807,753.3337409114209,-108.3309495,-524.8987448
AAKTSE1,1.7046316900444596e-15,213.85346676890973,519.5573952153653,-167.0996109,-480.5825372
AAKTSE1,2.47348589612754e-15,176.85472153645458,-183.3363242,-105.6404945,-495.060774
AAKTSE1,-3.86E-15,144.27375408177647,-226.7611548,-125.0747114,-360.3090108
AAKTSE1,-3.09E-15,111.08723107154336,-79.3748742,36.06996059130717,158.0594189951948
AAKTSE1,-2.33E-15,91.55848583908828,73.72918414831695,159.76241033495597,227.25340438221625
AAKTSE1,-1.56E-15,-63.07914828,-98.90231306,133.44152674527172,32.72294532479243
AAKTSE1,-7.88E-16,-190.6112268,-335.6026992,221.45064315558747,-54.74751373
AAKTSE1,-1.88E-17,-232.1055276,-348.7086408,239.68864845479231,28.756471654390104
AAKTSE1,7.85546533870913e-15,-227.7287173,-319.4190269,165.4677648651081,73.01379037474497
AAKTSE1,1.5188921871912088e-15,-257.5330181,-357.7983019,128.09132571986794,-9.935557572
AAKTSE1,2.28774639327429e-15,-41.14176333,-347.8097991,57.221553241294714,24.282872259898394
AAKTSE1,3.0566005993573828e-15,48.153935878567516,-387.0212963,3.545114096054494,222.98463542469742
AAKTSE1,3.8254548054404634e-15,28.055190646112393,-465.2827935,-117.1779917,97.13639858949624
AAKTSE1,4.594309011523544e-15,-27.88355459,-487.2998463,-28.00776419,187.45705064318406
AAKTSE1,5.363163217606625e-15,-20.31229982,-489.7413435,16.038018882557864,467.6788138079831
AAKTSE1,-9.73E-16,-32.1854895,-524.395063,92.66269084842862,542.8283547505597
AAKTSE1,-2.05E-16,-0.144234728,-536.4143379,-108.7770816,344.89345124869146
AAKTSE1,5.642984782548777e-16,7.853686706057863,-611.9369463,-102.8379652,191.39743663571318
AAKTSE1,1.3331526843379582e-15,-2.333947415,-622.5328879,48.10448452382004,383.1169775782902
AAKTSE1,2.102006890421039e-15,50.05619624114763,-429.1977185,93.59137871191378,375.5287407430888
AAKTSE1,2.8708610965041196e-15,168.46856211980315,-267.3369935,252.30382845556264,483.69161501899885
AAKTSE1,-3.47E-15,406.3664835540144,-181.0696018,-11.82594402,268.6222670726866
AAKTSE1,-2.70E-15,620.7799605437813,-490.7777657,-51.4857165,227.25291912637442
AAKTSE1,-1.93E-15,692.6356597557701,-462.3848184,147.91339990873203,462.1791267356174
AAKTSE1,-1.16E-15,507.2169145233151,-391.9507601,202.8069608,417.4942232337501
AAKTSE1,-3.90E-16,379.37483595752695,-277.1122573,167.92663272936306,290.1818197318823
AAKTSE1,3.7855897540161443e-16,467.1738685028488,-304.0837545,23.095193584123354,413.3355273411257
AAKTSE1,1.147413181484695e-15,272.50067882594874,-435.9641406,-93.63457889,433.5328460614805
AAKTSE1,-5.19E-15,156.76082248238265,-486.0067489,-237.651018,398.61683144850133
AAKTSE1,2.685121593650869e-15,-19.68014497,-496.6082461,-161.3396794,461.1452613
AAKTSE1,3.453975799733937e-15,49.69555424,-423.8297433,-79.82389633,545.3881356
AAKTSE1,-9.99E-15,60.99125345168331,-378.8312406,-50.5625577,552.7632320540092
AAKTSE1,-9.22E-15,-36.76749178,-313.7705155,43.56655871268411,577.9149952188087
AAKTSE1,-8.45E-15,-98.47401479,-372.754235,-35.73876932,446.05009171694036
AAKTSE1,-7.68E-15,97.11612887,-373.1690655,-43.7045014,354.2774104372954
AAKTSE1,-6.91E-15,234.5569795925689,-337.9345021,-54.67386983,507.26028471320507
AAKTSE1,-6.14E-15,258.3597495116288,-438.9965044,-197.7380868,353.67204787800387
AAKTSE1,-5.37E-15,212.7076709458407,-424.0968905,-282.1923037,254.52714437613605
AAKTSE1,-4.61E-15,253.20559238005157,-373.381721,-218.1020762,420.7133519853795
AAKTSE1,-3.84E-15,225.07906936981848,-451.0732182,-122.3607375,409.41067070573405
AAKTSE1,-3.07E-15,161.48254635958537,-422.4713821,136.37615666187648,564.5668783149777
AAKTSE1,-2.30E-15,44.84157890490724,-443.4851016,-64.43139359,258.91530814644295
AAKTSE1,1.268022627273093e-14,162.04950033911913,-54.78770988,-202.880055,97.13818242
AAKTSE1,1.3449080478814011e-14,399.3807551,57.48301513348211,-139.6887163,-40.05116552
AAKTSE1,7.07996969511326e-18,642.7564543,-65.8607043,10.279288969805652,-40.47940236
AAKTSE1,7.759341757781939e-16,412.0399313084198,-129.8922015,71.32951649,-21.51208364
AAKTSE1,1.5447883818612746e-15,-26.86436948,147.03074572208473,44.23974401265921,-387.0614316
AAKTSE1,2.3136425879443553e-15,-80.98422582,172.1603596219893,12.56108265,-595.575224
AAKTSE1,3.082496794027436e-15,110.69702894438745,302.6410846330051,5.470199056,-538.2734608
AAKTSE1,3.851351000110529e-15,116.02272815637636,194.14180964402055,-6.289573423,-524.3761421
AAKTSE1,4.620205206193611e-15,74.54509403503228,156.38031243281398,-12.30601257,-562.1699345
AAKTSE1,5.3890594122766906e-15,145.45190435813214,456.55325966605176,146.1099725288842,-542.3208986
AAKTSE1,6.157913618359771e-15,407.49871468123206,735.0873180104008,85.01888691899798,-612.9686304
AAKTSE1,6.926767824442852e-15,413.8677472265549,582.7291541325276,98.06133666264674,-587.7468672
AAKTSE1,7.695622030525933e-15,365.46122421632185,372.2243235879876,56.09156418407353,-585.1862152
AAKTSE1,8.464476236609013e-15,356.0480345394218,302.8517152656697,66.10734726105633,-603.9111187
AAKTSE1,9.233330442692094e-15,250.7826226402996,221.28021805446372,64.90979700470513,-629.2204666
AAKTSE1,-4.21E-15,241.23165518562251,120.8598319543679,53.68224674835393,-639.8075923
AAKTSE1,-3.44E-15,144.89513217538942,229.9738902987169,38.74247426978069,-690.3036069
AAKTSE1,-2.67E-15,179.08860916515627,525.4368375319548,32.12492401342949,-744.6396216
AAKTSE1,-1.90E-15,175.84208615492315,488.16534032074816,20.91292931263429,-806.7623028
AAKTSE1,-1.13E-15,117.21778536691303,477.95828755398594,25.000934611839078,-844.9949841
AAKTSE1,-3.64E-16,58.87237346779005,429.08345700944597,31.641162133265883,-865.3821098
AAKTSE1,4.044551700716802e-16,151.39251712422387,569.8008486871283,25.15694521,-868.8359022
AAKTSE1,1.1733093761547609e-15,64.14377189176875,475.18935147592185,21.962930307432483,-922.9872704
AAKTSE1,1.9421635822378415e-15,24.980582214868612,352.7378542647152,22.376289141990256,-1000.263487
AAKTSE1,2.7110177883209226e-15,299.8151703157465,449.64413483128664,79.11540555230603,-1021.890613
AAKTSE1,3.479871994404003e-15,428.3142028610695,496.74041539785804,91.82229974039963,-1050.489961
AAKTSE1,4.2487262004870836e-15,428.3399020730583,368.6633626310955,-18.80080607,-1095.745975
AAKTSE1,-9.19E-15,504.64893461838125,428.6063098643329,-302.5272452,-1208.91199
AAKTSE1,-8.42E-15,453.0568560525921,319.7448126531263,-198.1547955,-1228.176691
AAKTSE1,-7.66E-15,494.490333,602.5988709974757,-148.3690124,-1221.811797
AAKTSE1,-6.89E-15,599.17381,887.2240404529355,-111.4287849,-1194.764478
AAKTSE1,-6.12E-15,512.9672870218927,654.7980987972846,-56.74077958,-1084.510493
AAKTSE1,-5.35E-15,313.64965290054863,507.7266015860781,-93.98166317,-1050.874285
AAKTSE1,-4.58E-15,180.89424100142656,389.5128821526494,-79.5069912,-1012.399189
AAKTSE1,-3.81E-15,148.81105132452643,513.1236071636649,-47.43565257,-867.0396478
AAKTSE1,-3.04E-15,196.46341720318236,566.7554432857922,-55.76875838,-870.9312179
AAKTSE1,-2.27E-15,279.12689419294924,339.6383905190296,-90.82630864,-787.3105659
AAKTSE1,-1.50E-15,268.4081489604941,292.55689330782303,-123.6605256,-651.4665805
AAKTSE1,-7.36E-16,305.1671815,307.1153960966164,-67.82252026,-507.9270395
AAKTSE1,3.297616436515383e-17,118.15510294002789,255.25389888540988,-400.4978483,-540.8674986
AAKTSE1,-1.34E-14,-81.33253118,153.32240167420326,-761.0820652,-702.2679577
AAKTSE1,-1.26E-14,93.66932965,51.55090446299669,-580.4818377,-742.6195278
AAKTSE1,-1.19E-14,319.3744227982166,-65.78503719,-674.4316102,-749.1544313
AAKTSE1,-1.11E-14,560.9601220102064,-57.79208996,-492.3080493,-550.4182237
AAKTSE1,-1.03E-14,519.7424878888623,79.19641282937688,104.99884486973087,-7.805349438
AAKTSE1,4.646101400863663e-15,271.6281871008512,13.412693395948118,-44.98870539,113.32974706052703
AAKTSE1,5.414955606946744e-15,103.06944186839618,-95.67658159,-110.2007001,-88.58404533
AAKTSE1,6.183809813029825e-15,109.27847441371806,-125.7169677,-175.8460281,-88.21117105
AAKTSE1,6.952664019112905e-15,99.83528473681895,-87.10513157,-208.9980228,-108.0549634
AAKTSE1,7.721518225195986e-15,50.90431728214079,-31.67107323,-169.6766842,-86.63875584
AAKTSE1,8.490372431279066e-15,74.15112760524191,-35.34812599,-226.15979,-94.11143712
AAKTSE1,9.259226637362147e-15,59.991271261674605,-16.10184543,-133.1884514,76.31588160487618
AAKTSE1,1.0028080843445228e-14,95.91474825144148,-4.116675971,-52.72711274,137.34986699189724
AAKTSE1,-3.41E-15,201.3993363523204,-48.20706207,-123.4591074,-17.83948095
AAKTSE1,-2.65E-15,194.66170223097527,-65.88855928,-107.5466577,55.216726654828534
AAKTSE1,-1.88E-15,151.4040681096312,-296.2400565,-63.13754128,22.564045375182765
AAKTSE1,-1.11E-15,108.98421176606506,-323.7015537,-83.54842487,-34.13752479
AAKTSE1,-3.39E-16,52.75213320027594,-376.4830509,43.20958042605716,139.1531272603364
AAKTSE1,4.3035136474173343e-16,75.43116574559885,-427.8745481,45.198696836372974,547.3448904251359
AAKTSE1,1.199205570824814e-15,59.20908717980974,-409.4449342,38.72225769113274,588.7544313677121
AAKTSE1,1.9680597769078947e-15,19.597008614021146,-442.4908759,61.75359632367071,680.1506389769559
AAKTSE1,2.7369139829909754e-15,4.4882633815662345,-503.3301509,-89.96284282,453.4724021417544
AAKTSE1,3.505768189074056e-15,299.1884070379994,-628.5838703,-223.0070597,253.19638752877546
AAKTSE1,4.274622395157137e-15,377.5452173611003,-448.769812,-192.5357211,205.08370624913027
AAKTSE1,5.0434766012402174e-15,137.55202768420017,-415.2179758,-194.7866047,302.63769163615115
AAKTSE1,5.812330807323298e-15,98.52550467396708,-453.5550286,-147.3219327,416.9438992453945
